,0,1
8027,7519.14,1577097900000.0
8028,7519.14,1577098800000.0
8029,7555.69,1577099700000.0
8030,7545.65,1577100600000.0
8031,7558.44,1577101500000.0
8032,7557.46,1577102400000.0
8033,7538.83,1577103300000.0
8034,7548.61,1577104200000.0
8035,7565.09,1577105100000.0
8036,7581.06,1577106000000.0
8037,7586.69,1577106900000.0
8038,7580.67,1577107800000.0
8039,7528.35,1577108700000.0
8040,7519.3,1577109600000.0
8041,7539.76,1577110500000.0
8042,7559.95,1577111400000.0
8043,7572.06,1577112300000.0
8044,7568.36,1577113200000.0
8045,7566.61,1577114100000.0
8046,7587.2,1577115000000.0
8047,7582.04,1577115900000.0
8048,7678.77,1577116800000.0
8049,7595.39,1577117700000.0
8050,7563.41,1577118600000.0
8051,7536.81,1577119500000.0
8052,7527.08,1577120400000.0
8053,7450.64,1577121300000.0
8054,7394.97,1577122200000.0
8055,7400.04,1577123100000.0
8056,7441.4,1577124000000.0
8057,7431.19,1577124900000.0
8058,7437.32,1577125800000.0
8059,7418.36,1577126700000.0
8060,7419.11,1577127600000.0
8061,7422.92,1577128500000.0
8062,7435.63,1577129400000.0
8063,7429.37,1577130300000.0
8064,7398.02,1577131200000.0
8065,7406.87,1577132100000.0
8066,7404.57,1577133000000.0
8067,7407.06,1577133900000.0
8068,7339.94,1577134800000.0
8069,7325.84,1577135700000.0
8070,7325.84,1577136600000.0
8071,7309.56,1577137500000.0
8072,7305.62,1577138400000.0
8073,7308.09,1577139300000.0
8074,7284.67,1577140200000.0
8075,7300.0,1577141100000.0
8076,7303.32,1577142000000.0
8077,7319.84,1577142900000.0
8078,7328.51,1577143800000.0
8079,7321.46,1577144700000.0
8080,7310.23,1577145600000.0
8081,7296.28,1577146500000.0
8082,7303.17,1577147400000.0
8083,7298.73,1577148300000.0
8084,7320.02,1577149200000.0
8085,7307.56,1577150100000.0
8086,7306.62,1577151000000.0
8087,7303.49,1577151900000.0
8088,7319.92,1577152800000.0
8089,7319.92,1577153700000.0
8090,7321.93,1577154600000.0
8091,7326.1,1577155500000.0
8092,7331.31,1577156400000.0
8093,7331.31,1577157300000.0
8094,7320.3,1577158200000.0
8095,7315.0,1577159100000.0
8096,7315.0,1577160000000.0
8097,7325.53,1577160900000.0
8098,7323.26,1577161800000.0
8099,7319.67,1577162700000.0
8100,7319.67,1577163600000.0
8101,7323.39,1577164500000.0
8102,7327.05,1577165400000.0
8103,7327.05,1577166300000.0
8104,7340.21,1577167200000.0
8105,7339.02,1577168100000.0
8106,7336.76,1577169000000.0
8107,7336.76,1577169900000.0
8108,7329.9,1577170800000.0
8109,7302.8,1577171700000.0
8110,7278.66,1577172600000.0
8111,7262.0,1577173500000.0
8112,7278.68,1577174400000.0
8113,7267.85,1577175300000.0
8114,7276.12,1577176200000.0
8115,7369.22,1577177100000.0
8116,7336.1,1577178000000.0
8117,7353.2,1577178900000.0
8118,7353.13,1577179800000.0
8119,7365.59,1577180700000.0
8120,7390.25,1577181600000.0
8121,7380.2,1577182500000.0
8122,7383.05,1577183400000.0
8123,7399.04,1577184300000.0
8124,7384.32,1577185200000.0
8125,7365.18,1577186100000.0
8126,7370.96,1577187000000.0
8127,7373.7,1577187900000.0
8128,7364.6,1577188800000.0
8129,7369.05,1577189700000.0
8130,7355.16,1577190600000.0
8131,7361.44,1577191500000.0
8132,7371.41,1577192400000.0
8133,7379.74,1577193300000.0
8134,7390.45,1577194200000.0
8135,7378.32,1577195100000.0
8136,7396.95,1577196000000.0
8137,7416.27,1577196900000.0
8138,7348.3,1577197800000.0
8139,7352.49,1577198700000.0
8140,7285.85,1577199600000.0
8141,7274.1,1577200500000.0
8142,7281.3,1577201400000.0
8143,7271.43,1577202300000.0
8144,7240.99,1577203200000.0
8145,7270.51,1577204100000.0
8146,7285.04,1577205000000.0
8147,7288.02,1577205900000.0
8148,7298.34,1577206800000.0
8149,7284.26,1577207700000.0
8150,7284.26,1577208600000.0
8151,7239.3,1577209500000.0
8152,7223.4,1577210400000.0
8153,7199.62,1577211300000.0
8154,7172.81,1577212200000.0
8155,7211.76,1577213100000.0
8156,7220.5,1577214000000.0
8157,7206.84,1577214900000.0
8158,7210.1,1577215800000.0
8159,7245.03,1577216700000.0
8160,7254.57,1577217600000.0
8161,7257.57,1577218500000.0
8162,7217.46,1577219400000.0
8163,7221.15,1577220300000.0
8164,7239.75,1577221200000.0
8165,7236.35,1577222100000.0
8166,7262.84,1577223000000.0
8167,7244.8,1577223900000.0
8168,7247.17,1577224800000.0
8169,7228.31,1577225700000.0
8170,7236.51,1577226600000.0
8171,7243.67,1577227500000.0
8172,7247.05,1577228400000.0
8173,7222.96,1577229300000.0
8174,7222.96,1577230200000.0
8175,7276.31,1577231100000.0
8176,7245.6,1577232000000.0
8177,7247.3,1577232900000.0
8178,7247.82,1577233800000.0
8179,7248.15,1577234700000.0
8180,7220.1,1577235600000.0
8181,7239.24,1577236500000.0
8182,7233.25,1577237400000.0
8183,7237.81,1577238300000.0
8184,7237.81,1577239200000.0
8185,7237.81,1577240100000.0
8186,7237.81,1577241000000.0
8187,7237.81,1577241900000.0
8188,7237.81,1577242800000.0
8189,7234.4,1577243700000.0
8190,7237.81,1577244600000.0
8191,7235.74,1577245500000.0
8192,7235.74,1577246400000.0
8193,7236.36,1577247300000.0
8194,7247.49,1577248200000.0
8195,7245.09,1577249100000.0
8196,7253.29,1577250000000.0
8197,7253.29,1577250900000.0
8198,7236.28,1577251800000.0
8199,7240.88,1577252700000.0
8200,7227.52,1577253600000.0
8201,7239.78,1577254500000.0
8202,7227.62,1577255400000.0
8203,7227.62,1577256300000.0
8204,7219.41,1577257200000.0
8205,7223.0,1577258100000.0
8206,7242.81,1577259000000.0
8207,7242.81,1577259900000.0
8208,7262.54,1577260800000.0
8209,7254.32,1577261700000.0
8210,7254.32,1577262600000.0
8211,7250.0,1577263500000.0
8212,7250.0,1577264400000.0
8213,7252.15,1577265300000.0
8214,7228.89,1577266200000.0
8215,7227.88,1577267100000.0
8216,7225.15,1577268000000.0
8217,7226.16,1577268900000.0
8218,7223.33,1577269800000.0
8219,7230.21,1577270700000.0
8220,7228.78,1577271600000.0
8221,7229.98,1577272500000.0
8222,7224.99,1577273400000.0
8223,7224.99,1577274300000.0
8224,7229.84,1577275200000.0
8225,7238.08,1577276100000.0
8226,7240.32,1577277000000.0
8227,7226.95,1577277900000.0
8228,7190.96,1577278800000.0
8229,7216.03,1577279700000.0
8230,7193.98,1577280600000.0
8231,7194.85,1577281500000.0
8232,7209.88,1577282400000.0
8233,7194.82,1577283300000.0
8234,7189.3,1577284200000.0
8235,7199.71,1577285100000.0
8236,7192.8,1577286000000.0
8237,7192.09,1577286900000.0
8238,7192.09,1577287800000.0
8239,7192.09,1577288700000.0
8240,7199.41,1577289600000.0
8241,7185.16,1577290500000.0
8242,7146.44,1577291400000.0
8243,7131.55,1577292300000.0
8244,7154.11,1577293200000.0
8245,7160.74,1577294100000.0
8246,7160.0,1577295000000.0
8247,7153.0,1577295900000.0
8248,7159.17,1577296800000.0
8249,7154.57,1577297700000.0
8250,7157.83,1577298600000.0
8251,7177.95,1577299500000.0
8252,7187.21,1577300400000.0
8253,7191.71,1577301300000.0
8254,7201.72,1577302200000.0
8255,7230.23,1577303100000.0
8256,7227.59,1577304000000.0
8257,7247.1,1577304900000.0
8258,7249.89,1577305800000.0
8259,7252.85,1577306700000.0
8260,7247.73,1577307600000.0
8261,7236.07,1577308500000.0
8262,7216.26,1577309400000.0
8263,7216.75,1577310300000.0
8264,7187.37,1577311200000.0
8265,7187.37,1577312100000.0
8266,7204.4,1577313000000.0
8267,7217.49,1577313900000.0
8268,7205.25,1577314800000.0
8269,7205.25,1577315700000.0
8270,7195.58,1577316600000.0
8271,7200.1,1577317500000.0
8272,7214.92,1577318400000.0
8273,7198.31,1577319300000.0
8274,7203.16,1577320200000.0
8275,7195.52,1577321100000.0
8276,7196.6,1577322000000.0
8277,7197.46,1577322900000.0
8278,7198.2,1577323800000.0
8279,7204.12,1577324700000.0
8280,7204.12,1577325600000.0
8281,7207.64,1577326500000.0
8282,7207.64,1577327400000.0
8283,7200.28,1577328300000.0
8284,7198.46,1577329200000.0
8285,7194.81,1577330100000.0
8286,7190.04,1577331000000.0
8287,7181.88,1577331900000.0
8288,7183.1,1577332800000.0
8289,7193.3,1577333700000.0
8290,7193.3,1577334600000.0
8291,7185.19,1577335500000.0
8292,7192.08,1577336400000.0
8293,7192.08,1577337300000.0
8294,7194.24,1577338200000.0
8295,7180.62,1577339100000.0
8296,7191.53,1577340000000.0
8297,7191.53,1577340900000.0
8298,7218.43,1577341800000.0
8299,7213.54,1577342700000.0
8300,7205.66,1577343600000.0
8301,7205.66,1577344500000.0
8302,7205.66,1577345400000.0
8303,7205.66,1577346300000.0
8304,7221.97,1577347200000.0
8305,7230.55,1577348100000.0
8306,7227.64,1577349000000.0
8307,7225.05,1577349900000.0
8308,7233.12,1577350800000.0
8309,7221.74,1577351700000.0
8310,7221.74,1577352600000.0
8311,7212.08,1577353500000.0
8312,7212.08,1577354400000.0
8313,7219.16,1577355300000.0
8314,7222.85,1577356200000.0
8315,7222.85,1577357100000.0
8316,7198.43,1577358000000.0
8317,7198.43,1577358900000.0
8318,7198.84,1577359800000.0
8319,7190.27,1577360700000.0
8320,7200.58,1577361600000.0
8321,7205.79,1577362500000.0
8322,7210.76,1577363400000.0
8323,7213.25,1577364300000.0
8324,7213.25,1577365200000.0
8325,7213.25,1577366100000.0
8326,7213.25,1577367000000.0
8327,7213.25,1577367900000.0
8328,7213.25,1577368800000.0
8329,7207.39,1577369700000.0
8330,7219.41,1577370600000.0
8331,7220.71,1577371500000.0
8332,7219.34,1577372400000.0
8333,7219.34,1577373300000.0
8334,7222.72,1577374200000.0
8335,7231.89,1577375100000.0
8336,7220.17,1577376000000.0
8337,7248.51,1577376900000.0
8338,7316.55,1577377800000.0
8339,7338.62,1577378700000.0
8340,7364.7,1577379600000.0
8341,7350.87,1577380500000.0
8342,7344.53,1577381400000.0
8343,7365.57,1577382300000.0
8344,7367.97,1577383200000.0
8345,7349.67,1577384100000.0
8346,7364.52,1577385000000.0
8347,7373.03,1577385900000.0
8348,7373.03,1577386800000.0
8349,7401.42,1577387700000.0
8350,7379.86,1577388600000.0
8351,7298.72,1577389500000.0
8352,7279.33,1577390400000.0
8353,7254.2,1577391300000.0
8354,7255.6,1577392200000.0
8355,7256.53,1577393100000.0
8356,7215.03,1577394000000.0
8357,7228.13,1577394900000.0
8358,7233.92,1577395800000.0
8359,7194.27,1577396700000.0
8360,7192.8,1577397600000.0
8361,7173.97,1577398500000.0
8362,7167.78,1577399400000.0
8363,7197.34,1577400300000.0
8364,7208.3,1577401200000.0
8365,7195.14,1577402100000.0
8366,7200.95,1577403000000.0
8367,7208.33,1577403900000.0
8368,7193.16,1577404800000.0
8369,7206.29,1577405700000.0
8370,7217.57,1577406600000.0
8371,7201.5,1577407500000.0
8372,7201.5,1577408400000.0
8373,7208.44,1577409300000.0
8374,7206.48,1577410200000.0
8375,7210.86,1577411100000.0
8376,7228.81,1577412000000.0
8377,7227.72,1577412900000.0
8378,7224.29,1577413800000.0
8379,7222.62,1577414700000.0
8380,7225.13,1577415600000.0
8381,7232.13,1577416500000.0
8382,7228.31,1577417400000.0
8383,7232.96,1577418300000.0
8384,7240.07,1577419200000.0
8385,7232.42,1577420100000.0
8386,7206.72,1577421000000.0
8387,7205.75,1577421900000.0
8388,7193.91,1577422800000.0
8389,7214.75,1577423700000.0
8390,7211.66,1577424600000.0
8391,7209.65,1577425500000.0
8392,7209.72,1577426400000.0
8393,7197.34,1577427300000.0
8394,7205.07,1577428200000.0
8395,7206.43,1577429100000.0
8396,7190.17,1577430000000.0
8397,7192.84,1577430900000.0
8398,7192.63,1577431800000.0
8399,7205.08,1577432700000.0
8400,7198.35,1577433600000.0
8401,7196.99,1577434500000.0
8402,7200.45,1577435400000.0
8403,7207.82,1577436300000.0
8404,7195.71,1577437200000.0
8405,7195.71,1577438100000.0
8406,7193.74,1577439000000.0
8407,7195.71,1577439900000.0
8408,7198.02,1577440800000.0
8409,7197.67,1577441700000.0
8410,7195.78,1577442600000.0
8411,7192.57,1577443500000.0
8412,7192.5,1577444400000.0
8413,7192.5,1577445300000.0
8414,7183.94,1577446200000.0
8415,7132.92,1577447100000.0
8416,7125.14,1577448000000.0
8417,7125.14,1577448900000.0
8418,7128.93,1577449800000.0
8419,7232.18,1577450700000.0
8420,7227.29,1577451600000.0
8421,7204.55,1577452500000.0
8422,7186.52,1577453400000.0
8423,7192.69,1577454300000.0
8424,7202.51,1577455200000.0
8425,7208.27,1577456100000.0
8426,7201.43,1577457000000.0
8427,7201.43,1577457900000.0
8428,7211.45,1577458800000.0
8429,7235.44,1577459700000.0
8430,7229.54,1577460600000.0
8431,7237.22,1577461500000.0
8432,7245.38,1577462400000.0
8433,7263.66,1577463300000.0
8434,7192.96,1577464200000.0
8435,7205.15,1577465100000.0
8436,7199.48,1577466000000.0
8437,7212.88,1577466900000.0
8438,7206.78,1577467800000.0
8439,7202.81,1577468700000.0
8440,7223.04,1577469600000.0
8441,7229.62,1577470500000.0
8442,7229.62,1577471400000.0
8443,7223.27,1577472300000.0
8444,7214.33,1577473200000.0
8445,7214.33,1577474100000.0
8446,7209.33,1577475000000.0
8447,7218.46,1577475900000.0
8448,7218.46,1577476800000.0
8449,7228.48,1577477700000.0
8450,7228.48,1577478600000.0
8451,7228.67,1577479500000.0
8452,7212.67,1577480400000.0
8453,7212.67,1577481300000.0
8454,7225.84,1577482200000.0
8455,7225.84,1577483100000.0
8456,7249.29,1577484000000.0
8457,7239.93,1577484900000.0
8458,7242.25,1577485800000.0
8459,7252.13,1577486700000.0
8460,7235.07,1577487600000.0
8461,7241.79,1577488500000.0
8462,7249.98,1577489400000.0
8463,7249.98,1577490300000.0
8464,7252.5,1577491200000.0
8465,7268.42,1577492100000.0
8466,7304.11,1577493000000.0
8467,7297.45,1577493900000.0
8468,7296.59,1577494800000.0
8469,7308.98,1577495700000.0
8470,7299.6,1577496600000.0
8471,7306.76,1577497500000.0
8472,7306.76,1577498400000.0
8473,7292.87,1577499300000.0
8474,7289.0,1577500200000.0
8475,7300.15,1577501100000.0
8476,7295.88,1577502000000.0
8477,7292.38,1577502900000.0
8478,7289.45,1577503800000.0
8479,7289.45,1577504700000.0
8480,7297.04,1577505600000.0
8481,7297.04,1577506500000.0
8482,7310.33,1577507400000.0
8483,7310.33,1577508300000.0
8484,7307.8,1577509200000.0
8485,7315.69,1577510100000.0
8486,7316.87,1577511000000.0
8487,7315.8,1577511900000.0
8488,7349.19,1577512800000.0
8489,7344.97,1577513700000.0
8490,7321.32,1577514600000.0
8491,7296.75,1577515500000.0
8492,7318.58,1577516400000.0
8493,7318.58,1577517300000.0
8494,7318.58,1577518200000.0
8495,7302.97,1577519100000.0
8496,7276.76,1577520000000.0
8497,7277.88,1577520900000.0
8498,7277.88,1577521800000.0
8499,7297.98,1577522700000.0
8500,7297.98,1577522700000.0
8501,7287.12,1577523600000.0
8502,7310.15,1577524500000.0
8503,7299.33,1577525400000.0
8504,7299.33,1577526300000.0
8505,7300.31,1577527200000.0
8506,7301.45,1577528100000.0
8507,7302.81,1577529000000.0
8508,7322.75,1577529900000.0
8509,7296.21,1577530800000.0
8510,7293.05,1577531700000.0
8511,7294.06,1577532600000.0
8512,7303.37,1577533500000.0
8513,7309.87,1577534400000.0
8514,7309.87,1577535300000.0
8515,7307.72,1577536200000.0
8516,7298.98,1577537100000.0
8517,7296.39,1577538000000.0
8518,7292.88,1577538900000.0
8519,7299.55,1577539800000.0
8520,7299.55,1577540700000.0
8521,7316.22,1577541600000.0
8522,7313.69,1577542500000.0
8523,7313.72,1577543400000.0
8524,7324.64,1577544300000.0
8525,7323.43,1577545200000.0
8526,7304.55,1577546100000.0
8527,7300.02,1577547000000.0
8528,7306.67,1577547900000.0
8529,7313.46,1577548800000.0
8530,7318.22,1577549700000.0
8531,7320.71,1577550600000.0
8532,7322.09,1577551500000.0
8533,7319.84,1577552400000.0
8534,7322.2,1577553300000.0
8535,7335.33,1577554200000.0
8536,7342.44,1577555100000.0
8537,7342.44,1577556000000.0
8538,7347.83,1577556900000.0
8539,7337.35,1577557800000.0
8540,7337.35,1577558700000.0
8541,7341.37,1577559600000.0
8542,7343.56,1577560500000.0
8543,7334.25,1577561400000.0
8544,7349.82,1577562300000.0
8545,7349.82,1577563200000.0
8546,7349.82,1577564100000.0
8547,7335.31,1577565000000.0
8548,7342.0,1577565900000.0
8549,7336.61,1577566800000.0
8550,7331.4,1577567700000.0
8551,7331.4,1577568600000.0
8552,7329.92,1577569500000.0
8553,7319.64,1577570400000.0
8554,7319.57,1577571300000.0
8555,7325.3,1577572200000.0
8556,7325.3,1577573100000.0
8557,7337.72,1577574000000.0
8558,7319.68,1577574900000.0
8559,7318.95,1577575800000.0
8560,7308.62,1577576700000.0
8561,7309.81,1577577600000.0
8562,7309.81,1577578500000.0
8563,7301.0,1577579400000.0
8564,7301.0,1577580300000.0
8565,7305.54,1577581200000.0
8566,7305.54,1577582100000.0
8567,7305.54,1577583000000.0
8568,7294.84,1577583900000.0
8569,7294.91,1577584800000.0
8570,7297.3,1577585700000.0
8571,7303.32,1577586600000.0
8572,7301.19,1577587500000.0
8573,7307.97,1577588400000.0
8574,7305.49,1577589300000.0
8575,7307.58,1577590200000.0
8576,7306.36,1577591100000.0
8577,7306.36,1577592000000.0
8578,7306.36,1577592900000.0
8579,7306.36,1577593800000.0
8580,7306.36,1577594700000.0
8581,7306.36,1577595600000.0
8582,7306.36,1577596500000.0
8583,7295.79,1577597400000.0
8584,7316.05,1577598300000.0
8585,7315.48,1577599200000.0
8586,7315.48,1577600100000.0
8587,7315.48,1577601000000.0
8588,7315.48,1577601900000.0
8589,7315.48,1577602800000.0
8590,7315.48,1577603700000.0
8591,7315.48,1577604600000.0
8592,7315.48,1577605500000.0
8593,7328.25,1577606400000.0
8594,7327.53,1577607300000.0
8595,7345.85,1577608200000.0
8596,7355.55,1577609100000.0
8597,7320.3,1577610000000.0
8598,7315.47,1577610900000.0
8599,7317.73,1577611800000.0
8600,7309.88,1577612700000.0
8601,7309.88,1577613600000.0
8602,7309.88,1577614500000.0
8603,7309.88,1577615400000.0
8604,7319.95,1577616300000.0
8605,7319.95,1577617200000.0
8606,7338.41,1577618100000.0
8607,7344.21,1577619000000.0
8608,7342.27,1577619900000.0
8609,7332.99,1577620800000.0
8610,7339.19,1577621700000.0
8611,7351.2,1577622600000.0
8612,7364.9,1577623500000.0
8613,7350.9,1577624400000.0
8614,7387.05,1577625300000.0
8615,7380.76,1577626200000.0
8616,7399.22,1577627100000.0
8617,7402.0,1577628000000.0
8618,7400.66,1577628900000.0
8619,7399.48,1577629800000.0
8620,7391.87,1577630700000.0
8621,7383.0,1577631600000.0
8622,7383.0,1577632500000.0
8623,7398.97,1577633400000.0
8624,7400.0,1577634300000.0
8625,7414.08,1577635200000.0
8626,7402.99,1577636100000.0
8627,7405.81,1577637000000.0
8628,7408.9,1577637900000.0
8629,7406.33,1577638800000.0
8630,7389.12,1577639700000.0
8631,7393.84,1577640600000.0
8632,7393.84,1577641500000.0
8633,7412.68,1577642400000.0
8634,7408.26,1577643300000.0
8635,7405.07,1577644200000.0
8636,7424.7,1577645100000.0
8637,7433.16,1577646000000.0
8638,7433.16,1577646900000.0
8639,7438.16,1577647800000.0
8640,7473.4,1577648700000.0
8641,7485.98,1577649600000.0
8642,7473.99,1577650500000.0
8643,7413.72,1577651400000.0
8644,7395.03,1577652300000.0
8645,7365.54,1577653200000.0
8646,7381.14,1577654100000.0
8647,7387.58,1577655000000.0
8648,7401.86,1577655900000.0
8649,7408.0,1577656800000.0
8650,7425.39,1577657700000.0
8651,7405.27,1577658600000.0
8652,7396.81,1577659500000.0
8653,7403.91,1577660400000.0
8654,7403.91,1577661300000.0
8655,7395.68,1577662200000.0
8656,7391.07,1577663100000.0
8657,7337.92,1577664000000.0
8658,7335.33,1577664900000.0
8659,7344.0,1577665800000.0
8660,7351.0,1577666700000.0
8661,7340.75,1577667600000.0
8662,7336.17,1577668500000.0
8663,7355.58,1577669400000.0
8664,7359.0,1577670300000.0
8665,7343.22,1577671200000.0
8666,7352.22,1577672100000.0
8667,7360.56,1577673000000.0
8668,7361.25,1577673900000.0
8669,7351.66,1577674800000.0
8670,7342.69,1577675700000.0
8671,7353.29,1577676600000.0
8672,7347.63,1577677500000.0
8673,7346.63,1577678400000.0
8674,7356.01,1577679300000.0
8675,7373.17,1577680200000.0
8676,7373.52,1577681100000.0
8677,7372.79,1577682000000.0
8678,7372.79,1577682900000.0
8679,7372.55,1577683800000.0
8680,7376.55,1577684700000.0
8681,7367.82,1577685600000.0
8682,7372.97,1577686500000.0
8683,7372.56,1577687400000.0
8684,7378.47,1577688300000.0
8685,7379.54,1577689200000.0
8686,7394.0,1577690100000.0
8687,7390.85,1577691000000.0
8688,7383.33,1577691900000.0
8689,7374.65,1577692800000.0
8690,7358.04,1577693700000.0
8691,7371.84,1577694600000.0
8692,7371.92,1577695500000.0
8693,7371.92,1577696400000.0
8694,7371.92,1577697300000.0
8695,7342.1,1577698200000.0
8696,7329.73,1577699100000.0
8697,7337.07,1577700000000.0
8698,7332.47,1577700900000.0
8699,7305.9,1577701800000.0
8700,7315.67,1577702700000.0
8701,7317.37,1577703600000.0
8702,7305.65,1577704500000.0
8703,7319.15,1577705400000.0
8704,7321.69,1577706300000.0
8705,7306.15,1577707200000.0
8706,7330.33,1577708100000.0
8707,7331.6,1577709000000.0
8708,7306.38,1577709900000.0
8709,7320.57,1577710800000.0
8710,7339.3,1577711700000.0
8711,7325.56,1577712600000.0
8712,7320.47,1577713500000.0
8713,7334.97,1577714400000.0
8714,7327.42,1577715300000.0
8715,7305.71,1577716200000.0
8716,7310.5,1577717100000.0
8717,7278.09,1577718000000.0
8718,7269.54,1577718900000.0
8719,7285.21,1577719800000.0
8720,7263.76,1577720700000.0
8721,7259.2,1577721600000.0
8722,7245.0,1577722500000.0
8723,7254.11,1577723400000.0
8724,7252.89,1577724300000.0
8725,7245.06,1577725200000.0
8726,7245.79,1577726100000.0
8727,7249.45,1577727000000.0
8728,7263.13,1577727900000.0
8729,7253.99,1577728800000.0
8730,7253.99,1577729700000.0
8731,7258.01,1577730600000.0
8732,7251.32,1577731500000.0
8733,7241.17,1577732400000.0
8734,7234.02,1577733300000.0
8735,7248.46,1577734200000.0
8736,7237.64,1577735100000.0
8737,7254.34,1577736000000.0
8738,7262.87,1577736900000.0
8739,7266.57,1577737800000.0
8740,7270.94,1577738700000.0
8741,7269.81,1577739600000.0
8742,7264.8,1577740500000.0
8743,7255.82,1577741400000.0
8744,7267.89,1577742300000.0
8745,7268.94,1577743200000.0
8746,7271.5,1577744100000.0
8747,7273.87,1577745000000.0
8748,7279.91,1577745900000.0
8749,7280.48,1577746800000.0
8750,7280.48,1577747700000.0
8751,7250.25,1577748600000.0
8752,7244.3,1577749500000.0
8753,7225.74,1577750400000.0
8754,7214.32,1577751300000.0
8755,7233.6,1577752200000.0
8756,7240.53,1577753100000.0
8757,7255.49,1577754000000.0
8758,7255.73,1577754900000.0
8759,7253.8,1577755800000.0
8760,7269.42,1577756700000.0
8761,7269.42,1577757600000.0
8762,7243.24,1577758500000.0
8763,7230.76,1577759400000.0
8764,7243.67,1577760300000.0
8765,7246.46,1577761200000.0
8766,7246.46,1577762100000.0
8767,7237.54,1577763000000.0
8768,7231.24,1577763900000.0
8769,7246.64,1577764800000.0
8770,7259.24,1577765700000.0
8771,7252.92,1577766600000.0
8772,7246.52,1577767500000.0
8773,7249.01,1577768400000.0
8774,7255.2,1577769300000.0
8775,7255.2,1577770200000.0
8776,7256.67,1577771100000.0
8777,7254.55,1577772000000.0
8778,7245.98,1577772900000.0
8779,7256.1,1577773800000.0
8780,7248.87,1577774700000.0
8781,7249.78,1577775600000.0
8782,7249.78,1577776500000.0
8783,7245.24,1577777400000.0
8784,7245.24,1577778300000.0
8785,7235.68,1577779200000.0
8786,7231.34,1577780100000.0
8787,7237.29,1577781000000.0
8788,7233.02,1577781900000.0
8789,7233.41,1577782800000.0
8790,7232.04,1577783700000.0
8791,7226.53,1577784600000.0
8792,7219.27,1577785500000.0
8793,7223.78,1577786400000.0
8794,7240.38,1577787300000.0
8795,7238.13,1577788200000.0
8796,7239.66,1577789100000.0
8797,7243.65,1577790000000.0
8798,7236.48,1577790900000.0
8799,7247.81,1577791800000.0
8800,7251.5,1577792700000.0
8801,7230.66,1577793600000.0
8802,7229.94,1577794500000.0
8803,7238.26,1577795400000.0
8804,7238.26,1577796300000.0
8805,7238.26,1577797200000.0
8806,7239.53,1577798100000.0
8807,7239.53,1577799000000.0
8808,7239.53,1577799900000.0
8809,7236.87,1577800800000.0
8810,7236.87,1577801700000.0
8811,7292.0,1577802600000.0
8812,7233.16,1577803500000.0
8813,7216.2,1577804400000.0
8814,7216.6,1577805300000.0
8815,7206.84,1577806200000.0
8816,7196.61,1577807100000.0
8817,7209.84,1577808000000.0
8818,7217.41,1577808900000.0
8819,7213.2,1577809800000.0
8820,7213.2,1577810700000.0
8821,7208.81,1577811600000.0
8822,7198.38,1577812500000.0
8823,7171.92,1577813400000.0
8824,7171.36,1577814300000.0
8825,7146.0,1577815200000.0
8826,7152.12,1577816100000.0
8827,7173.25,1577817000000.0
8828,7162.25,1577817900000.0
8829,7162.85,1577818800000.0
8830,7171.86,1577819700000.0
8831,7171.87,1577820600000.0
8832,7175.58,1577821500000.0
8833,7171.4,1577822400000.0
8834,7176.13,1577823300000.0
8835,7173.83,1577824200000.0
8836,7167.5,1577825100000.0
8837,7175.04,1577826000000.0
8838,7176.94,1577826900000.0
8839,7180.0,1577827800000.0
8840,7180.0,1577828700000.0
8841,7185.78,1577829600000.0
8842,7185.55,1577830500000.0
8843,7189.96,1577831400000.0
8844,7201.17,1577832300000.0
8845,7194.32,1577833200000.0
8846,7191.82,1577834100000.0
8847,7182.84,1577835000000.0
8848,7197.33,1577835900000.0
8849,7181.06,1577836800000.0
8850,7181.06,1577837700000.0
8851,7177.98,1577838600000.0
8852,7175.62,1577839500000.0
8853,7182.21,1577840400000.0
8854,7182.21,1577841300000.0
8855,7226.82,1577842200000.0
8856,7212.38,1577843100000.0
8857,7212.3,1577844000000.0
8858,7233.99,1577844900000.0
8859,7233.99,1577845800000.0
8860,7238.03,1577846700000.0
8861,7221.65,1577847600000.0
8862,7228.0,1577848500000.0
8863,7230.71,1577849400000.0
8864,7230.71,1577850300000.0
8865,7230.71,1577851200000.0
8866,7230.71,1577852100000.0
8867,7230.71,1577853000000.0
8868,7216.0,1577853900000.0
8869,7216.0,1577854800000.0
8870,7216.0,1577855700000.0
8871,7216.0,1577856600000.0
8872,7224.91,1577857500000.0
8873,7222.42,1577858400000.0
8874,7231.7,1577859300000.0
8875,7231.7,1577860200000.0
8876,7231.7,1577861100000.0
8877,7227.85,1577862000000.0
8878,7229.49,1577862900000.0
8879,7198.29,1577863800000.0
8880,7205.5,1577864700000.0
8881,7198.8,1577865600000.0
8882,7189.03,1577866500000.0
8883,7189.03,1577867400000.0
8884,7192.18,1577868300000.0
8885,7202.76,1577869200000.0
8886,7198.17,1577870100000.0
8887,7198.17,1577871000000.0
8888,7198.17,1577871900000.0
8889,7202.72,1577872800000.0
8890,7202.36,1577873700000.0
8891,7202.36,1577874600000.0
8892,7202.36,1577875500000.0
8893,7199.19,1577876400000.0
8894,7229.38,1577877300000.0
8895,7223.92,1577878200000.0
8896,7195.8,1577879100000.0
8897,7213.27,1577880000000.0
8898,7217.79,1577880900000.0
8899,7217.9,1577881800000.0
8900,7227.12,1577882700000.0
